# Vesper carve verdict, first pass
#
# Produced from a converged ExoPlaSim climatology: T21,
# 0.945 S-Earth, vegetated land surface, glaciers enabled,
# 281.07 K, climatology baseline_regular_climatology.nc.
# Terrain 2004672995403ead, basin catalogue unchanged.
#
# A basin overflows when more water arrives than its lake surface can evaporate,
#     Q = runoff * (catchment - area_at_spill) - (E - P) * area_at_spill  >  0
# and retain is then what that Q can cut against how deep the basin is,
#     retain = 1 - 963.0 * erodibility * slope^1 * Q^0.5 / depth_at_spill
# in metres, where slope is the outlet channel's own gradient relative to the
# population's, and the coefficient is solved against the density of Earth's own
# standing through-flowing impounded basins rather than declared. Open-water
# evaporation is the Penman combination equation with water's albedo and
# roughness, validated against the model over ocean cells to within
# 15.0%.
# Catchment runoff is precipitation minus evaporation over the catchment; see the sidecar.
#
#   retain 1.0   4597 basins  closed: the lake surface evaporates all that arrives
#   retain 0<r<1   60 basins  a notch: the outlet is cut, but not to the floor
#   retain 0.0   4115 basins  carved
#                               0 of them carried forward, 4115 decided here
#
#   33 of the entries above hold no water at spill at all: the
# drainage conditioning took their rim down to their floor, and the catalogue
# publishes them as preserved anyway. 25 of them carve here, on the 1 m
# depth guard rather than on a water balance. notes/audits/basin-catalogue-floor.md.
#
# The counts above are of the whole 8772-entry catalogue. This pass could
# only decide the 8772 basins the current build still has; the rest were
# carved by an earlier pass and are held at 0 to keep the loop monotone.
#
# THE BASIS. retain here is a fraction of the depression's NATURAL spill depth,
# in the generator's dimensionless elevation parameter -- the depth
# buildBasinProtection spends (1 - retain) against, and the only depth that
# exists when protection is built. The incision above is a LENGTH in metres
# against the FINISHED depression, so it is converted before it is written:
#     retain = 1 - (1 - retain_finished) * retainedFraction
# using this build's own natural-to-final ratio as the estimate of the next
# generation's. Both endpoints pass through exactly, and the sidecar carries
# the ratio's population spread as the bracket on that estimate.
#   36 entries had no ratio to convert with and are all at retain 0.
#
# Carved basins are listed explicitly at retain 0, so this file is the
# complete verdict.
#
# id                                    retain

orogen-basin-r2too5-gm627o             1.0000
orogen-basin-r2mfsb-1vk9ypc            1.0000
orogen-basin-r4w42m-c39r40             1.0000
orogen-basin-r4pcf1-15mcj9s            1.0000
orogen-basin-rvku7-nzfcpt              1.0000
orogen-basin-r21cah-1qjimbp            1.0000
orogen-basin-r2xwv1-7lntm0             1.0000
orogen-basin-rs7nj-1vnjf               1.0000
orogen-basin-r4lvsh-6trege             1.0000
orogen-basin-r2xcsw-1623xec            1.0000
orogen-basin-r49zr1-1rdvx1a            1.0000
orogen-basin-r3a5oo-11kxx6b            1.0000
orogen-basin-r2vx8i-1uqq4zt            1.0000
orogen-basin-r243v-1ckdn2f             1.0000
orogen-basin-r3omo6-1sqmxbk            1.0000
orogen-basin-r4dpro-1a7h47e            1.0000
orogen-basin-r2yjlg-15u7vfz            1.0000
orogen-basin-r2vu9d-1uf75v1            1.0000
orogen-basin-r5snm9-boofmm             1.0000
orogen-basin-r3ylt-1gj0sjk             1.0000
orogen-basin-r3l2nt-12iaxh9            1.0000
orogen-basin-r4vp0j-5gq3of             1.0000
orogen-basin-r529pf-1coqiuo            1.0000
orogen-basin-r1j2sl-remtqe             1.0000
orogen-basin-r4jj5v-1774zpb            1.0000
orogen-basin-r4eur0-1jukqy9            1.0000
orogen-basin-rud6p-1uk7lyv             1.0000
orogen-basin-r33kur-1pwgp3t            1.0000
orogen-basin-r73se-1isbom9             1.0000
orogen-basin-r3dmdo-lmdvoc             1.0000
orogen-basin-r3l9rz-wvbh35             1.0000
orogen-basin-r3i2r9-cj3nhp             1.0000
orogen-basin-r2opdm-34klwd             1.0000
orogen-basin-ru6t2-idhjvr              1.0000
orogen-basin-r3jcop-1c6if2r            1.0000
orogen-basin-r3gb12-doc3yb             1.0000
orogen-basin-r44ml6-89ze86             1.0000
orogen-basin-rmu5i-1mliih8             1.0000
orogen-basin-r4mkmr-1ojte4s            1.0000
orogen-basin-r525nz-7b1kww             1.0000
orogen-basin-r4lbic-pksgqa             1.0000
orogen-basin-r3w76d-1z0np1p            1.0000
orogen-basin-r50zw9-pul8fp             1.0000
orogen-basin-r2mo3o-1fj4kol            1.0000
orogen-basin-r2397a-klpd80             1.0000
orogen-basin-r4qhmy-12vpf59            1.0000
orogen-basin-r4fkg4-bfhdgb             1.0000
orogen-basin-r348th-1purk9w            1.0000
orogen-basin-rw8w3-1xuzrox             1.0000
orogen-basin-ra3e7-1sjfq6x             1.0000
orogen-basin-r2sofk-1o55ll             1.0000
orogen-basin-r1dyek-1tdiw1o            1.0000
orogen-basin-rtda4-nbi3d3              1.0000
orogen-basin-r6ll2-1ermp1i             1.0000
orogen-basin-r5m4an-1bfnzbz            1.0000
orogen-basin-radiz-1m3ehll             1.0000
orogen-basin-r3v7yw-bfe92k             1.0000
orogen-basin-r5cfg6-1m2g5l4            1.0000
orogen-basin-r52qcy-mstlt2             1.0000
orogen-basin-r5372c-hox60q             1.0000
orogen-basin-r34pm6-it2jgl             1.0000
orogen-basin-r27ov6-1ajqdl1            1.0000
orogen-basin-r7w7d-d4z20a              1.0000
orogen-basin-r3tdwp-1yfdezf            1.0000
orogen-basin-ra6vv-1hyktca             1.0000
orogen-basin-r2wm9w-1ajpzm4            1.0000
orogen-basin-r56tgk-2tu12c             1.0000
orogen-basin-r518df-1b0itdv            1.0000
orogen-basin-rz9a3-18tv63b             1.0000
orogen-basin-r3v4yr-1nnvurg            1.0000
orogen-basin-r58u7m-pbaw4a             1.0000
orogen-basin-r4pwwd-1dcjma9            1.0000
orogen-basin-rxqkd-1in7uat             1.0000
orogen-basin-r3bq70-9me8fm             1.0000
orogen-basin-r3vjgk-70duda             1.0000
orogen-basin-rtiyq-758ex1              1.0000
orogen-basin-r4i5yu-cw9nko             1.0000
orogen-basin-r54wlg-t2nwd6             1.0000
orogen-basin-r5k14j-1u8s378            1.0000
orogen-basin-r6de2-r3isj1              1.0000
orogen-basin-r2wmj5-k8qt26             1.0000
orogen-basin-r2voho-1bbvcrq            1.0000
orogen-basin-r3duss-jja2dw             1.0000
orogen-basin-r1cdyb-1oqf4kc            1.0000
orogen-basin-r21yqe-1asasce            1.0000
orogen-basin-r35yqz-bz5b4d             1.0000
orogen-basin-r2874a-1yn1vqk            1.0000
orogen-basin-r54zf4-hyi8ac             1.0000
orogen-basin-r4nysm-18gnqg5            1.0000
orogen-basin-r1fur0-1j4c5ve            1.0000
orogen-basin-r5qqjk-1xvqtwi            1.0000
orogen-basin-rnz1f-1d8lr6d             1.0000
orogen-basin-ruequ-1pyj566             1.0000
orogen-basin-r1vxog-13m2hx1            1.0000
orogen-basin-r11mg6-ws1iw3             1.0000
orogen-basin-r2dlox-pcf0vv             1.0000
orogen-basin-r8r84-1c5x0hc             1.0000
orogen-basin-r4pyxt-1cixsp2            1.0000
orogen-basin-r2xnjv-n0t4ls             1.0000
orogen-basin-r5s50r-1bcx0kk            1.0000
orogen-basin-r2r0tl-15aqxfu            1.0000
orogen-basin-ryepl-1wtuuzu             1.0000
orogen-basin-rstqm-1eajte7             1.0000
orogen-basin-r8jml-1da50t2             1.0000
orogen-basin-rj0bn-j04fab              1.0000
orogen-basin-r31n4j-woc6b9             1.0000
orogen-basin-rbbpc-28ufli              1.0000
orogen-basin-r39hav-1apeypy            1.0000
orogen-basin-r2ea1x-1dxy94e            1.0000
orogen-basin-r4vovl-13gp60s            1.0000
orogen-basin-r3ia1q-f4drya             1.0000
orogen-basin-r16dph-32cy40             1.0000
orogen-basin-r10yxb-f7igja             1.0000
orogen-basin-r100pm-ur6gqx             1.0000
orogen-basin-racgf-1i3bfjt             1.0000
orogen-basin-r4z5f8-1ok8dre            1.0000
orogen-basin-r2nylq-1kvhhp1            1.0000
orogen-basin-rbh6t-143tz86             1.0000
orogen-basin-r489u1-qb9g2w             1.0000
orogen-basin-r1q03n-bzz5yo             1.0000
orogen-basin-r22pwx-6ub05l             1.0000
orogen-basin-r2p6x5-17f99go            1.0000
orogen-basin-rrxrn-1p8cow8             1.0000
orogen-basin-r5ncq2-u8qzq              1.0000
orogen-basin-r30rdm-t1ag3t             1.0000
orogen-basin-r2ies-1plu28g             1.0000
orogen-basin-rarmv-15dwaop             1.0000
orogen-basin-r25je-udhuuq              1.0000
orogen-basin-r1azf1-1ely9z3            1.0000
orogen-basin-r4zz3h-p32til             1.0000
orogen-basin-r2dzgf-16j62dy            1.0000
orogen-basin-r26ohv-r6tzyk             1.0000
orogen-basin-r8aen-1dpbg95             1.0000
orogen-basin-rb27e-1rhvec8             1.0000
orogen-basin-r1o5u1-z2t4iq             1.0000
orogen-basin-rmfqd-1lld5m1             1.0000
orogen-basin-r1q6if-97hq6y             1.0000
orogen-basin-r4d629-h2dq4o             1.0000
orogen-basin-r36ac6-ltdkv0             1.0000
orogen-basin-r30kn5-1qn5x6p            1.0000
orogen-basin-r4lmph-nnsoyg             1.0000
orogen-basin-r2kyg3-ld1cp1             1.0000
orogen-basin-r5glbf-onl5m6             1.0000
orogen-basin-rbxpz-lb4oqq              1.0000
orogen-basin-r3skpk-1wzdhd0            1.0000
orogen-basin-r49496-15cizim            1.0000
orogen-basin-r194ru-sgxq4s             1.0000
orogen-basin-r558ib-8cehfn             1.0000
orogen-basin-rans9-14vtgv2             1.0000
orogen-basin-rjzsl-1s2n6nt             1.0000
orogen-basin-r3q39m-96jdrd             1.0000
orogen-basin-rre6r-19f40ob             1.0000
orogen-basin-rr7x9-bbs559              1.0000
orogen-basin-r4hm2u-ilk5h6             1.0000
orogen-basin-rslkn-z6byo1              1.0000
orogen-basin-r1ojae-1pf8sgz            1.0000
orogen-basin-r1u8ca-6b1n1i             1.0000
orogen-basin-r3sff7-14sqn7r            1.0000
orogen-basin-rpqab-t7dx93              1.0000
orogen-basin-r3f8dv-152s7e0            1.0000
orogen-basin-r2uxd1-1hsa4fo            1.0000
orogen-basin-rwafr-85yfx7              1.0000
orogen-basin-r2wuc5-xzq8qc             1.0000
orogen-basin-rpy64-1m4qdzt             1.0000
orogen-basin-r4mpmz-1aio0gg            1.0000
orogen-basin-r5mdsl-690xt4             1.0000
orogen-basin-r1hms-qio96x              1.0000
orogen-basin-r4vgv2-9u1don             1.0000
orogen-basin-r2w360-1tspyq4            1.0000
orogen-basin-r3ovn-1bdnxu1             1.0000
orogen-basin-r1sgla-mboq3r             1.0000
orogen-basin-r2w1m5-1pm3pl             1.0000
orogen-basin-raml6-1v883jp             1.0000
orogen-basin-r5nhpo-1f9i6d1            1.0000
orogen-basin-r1xd80-rv7v0u             1.0000
orogen-basin-r27u5k-1ndvfvq            1.0000
orogen-basin-r4l30r-6zlccs             1.0000
orogen-basin-rsdzt-yga15s              1.0000
orogen-basin-r2bb7-wt0ma               1.0000
orogen-basin-r5yys-7nara               1.0000
orogen-basin-r2q6q5-urz7ug             1.0000
orogen-basin-r4p3x9-1erwy1d            1.0000
orogen-basin-r3mowb-138gn9x            1.0000
orogen-basin-r373c1-ujuqw1             1.0000
orogen-basin-r1remw-dikhuj             1.0000
orogen-basin-r2pnts-ynnbe8             1.0000
orogen-basin-r2snsm-19xtu3u            1.0000
orogen-basin-r3ujom-1ene41             1.0000
orogen-basin-rqoqb-j01b6j              1.0000
orogen-basin-r4zb1f-15syhkz            1.0000
orogen-basin-r4yfr-1tp6h7f             1.0000
orogen-basin-r13ueh-6fy5vv             1.0000
orogen-basin-r4lhsz-1s9er6e            1.0000
orogen-basin-r2xmek-1en6w58            1.0000
orogen-basin-r3iwlj-1p5v0hg            1.0000
orogen-basin-rvolj-1blhtkg             1.0000
orogen-basin-rsm9v-16tc7uv             1.0000
orogen-basin-r3nq80-1pi3cvy            1.0000
orogen-basin-r4rwts-1wewkyi            1.0000
orogen-basin-r1u1b-e1erz8              1.0000
orogen-basin-r4govd-1u2fzd8            1.0000
orogen-basin-r4w915-18b7dod            1.0000
orogen-basin-r2v1yb-1hrnd0d            1.0000
orogen-basin-r3v732-11ylwyz            1.0000
orogen-basin-r55b7b-ew5bkb             1.0000
orogen-basin-r41swz-15xg8lz            1.0000
orogen-basin-r2jy8q-2o74zn             1.0000
orogen-basin-r4na62-18mf0u2            1.0000
orogen-basin-rko5c-1pzteu3             1.0000
orogen-basin-r4ux7o-1fpe9px            1.0000
orogen-basin-r5irvu-56ia4a             1.0000
orogen-basin-r4g46n-856dj5             1.0000
orogen-basin-r3j78b-fvwn3z             1.0000
orogen-basin-r12q1e-g7s5ga             1.0000
orogen-basin-r2w61k-14219b8            1.0000
orogen-basin-r4yr6b-1xtcpsd            1.0000
orogen-basin-r4is20-m4zet9             1.0000
orogen-basin-r72tr-1xmoj7z             1.0000
orogen-basin-r2mo40-1d8ksui            1.0000
orogen-basin-r2jrvg-fhve7o             1.0000
orogen-basin-r5gkg7-h8q4f0             1.0000
orogen-basin-r6qws-etz2b1              1.0000
orogen-basin-r2mggw-of7jo7             1.0000
orogen-basin-rormo-12mqjky             1.0000
orogen-basin-r30nk2-1217vmf            1.0000
orogen-basin-rvday-1y6ojl4             1.0000
orogen-basin-r3hg3j-7mi85b             1.0000
orogen-basin-r2kj7e-1g1bahg            1.0000
orogen-basin-r8gxh-12hsh2w             1.0000
orogen-basin-rrcoe-1qvfbh              1.0000
orogen-basin-r593ro-8thikg             1.0000
orogen-basin-rlcwp-eew1bo              1.0000
orogen-basin-ryeww-1nwll48             1.0000
orogen-basin-r4u8n0-keg8jz             1.0000
orogen-basin-r5nhuc-7wxgnh             1.0000
orogen-basin-r17pa5-14p0dv2            1.0000
orogen-basin-r30krq-qd8oty             1.0000
orogen-basin-rto2v-1nn1txy             1.0000
orogen-basin-r49yi7-1e1d3p             1.0000
orogen-basin-r5iyqy-190dqwc            1.0000
orogen-basin-r4hdsg-xkfg6h             1.0000
orogen-basin-r4weyl-13wxv49            1.0000
orogen-basin-rvmdc-1faokhg             1.0000
orogen-basin-r2r8ui-1646voc            1.0000
orogen-basin-rzyxb-1ex1ovd             1.0000
orogen-basin-r4h862-1p9rgbg            1.0000
orogen-basin-r45ir5-11yha15            1.0000
orogen-basin-r14yv9-4tn8k1             1.0000
orogen-basin-r1ol90-8esd56             1.0000
orogen-basin-r46o4h-dfx6ji             1.0000
orogen-basin-r9r65-95eg6p              1.0000
orogen-basin-r27ost-h4scp              1.0000
orogen-basin-r55utr-1mehk14            1.0000
orogen-basin-r3bc9u-190amr6            1.0000
orogen-basin-r4f5jf-1ek0ry8            1.0000
orogen-basin-rw4gi-11c3jbx             1.0000
orogen-basin-r458yx-n6rmyj             1.0000
orogen-basin-r4m2fh-1vjainb            1.0000
orogen-basin-r5l8t-qelljn              1.0000
orogen-basin-rw9iq-cfnk53              1.0000
orogen-basin-r293rp-r9ytjh             1.0000
orogen-basin-r7awa-qs40tw              1.0000
orogen-basin-r4h8z5-12m4bzo            1.0000
orogen-basin-r5w0p-5vooio              1.0000
orogen-basin-r42wcw-10hqblm            1.0000
orogen-basin-r5keu2-1uxpkys            1.0000
orogen-basin-r2au41-1r8r23m            1.0000
orogen-basin-r1h0r-1mm00au             1.0000
orogen-basin-r4nu4p-1f4se6d            1.0000
orogen-basin-r17yfm-1b8230p            1.0000
orogen-basin-r1wdg0-93tt6c             1.0000
orogen-basin-r4idpy-bnk8ee             1.0000
orogen-basin-r3gzym-1fo69yn            1.0000
orogen-basin-r33d1j-1wuw8qt            1.0000
orogen-basin-r2x4pi-1owna93            1.0000
orogen-basin-r37sn8-qmylu6             1.0000
orogen-basin-rvx7f-uumgac              1.0000
orogen-basin-r5irp-arvv3e              1.0000
orogen-basin-r1qbkf-oyytja             1.0000
orogen-basin-rzgrb-kklqan              1.0000
orogen-basin-r5dkum-1lzk1xv            1.0000
orogen-basin-r8ngu-rn6owm              1.0000
orogen-basin-r2wna2-1glvxgt            1.0000
orogen-basin-r51ihu-r1ke52             1.0000
orogen-basin-r11h3o-1k58vh8            1.0000
orogen-basin-r2a9f-cuxzvp              1.0000
orogen-basin-rw1xo-1gg8ay1             1.0000
orogen-basin-r4j5bh-wf7gwf             1.0000
orogen-basin-r340la-1f3sno3            1.0000
orogen-basin-rz2ta-hurnm5              1.0000
orogen-basin-r3frp9-1gcvevt            1.0000
orogen-basin-r5r7zl-1k28e4z            1.0000
orogen-basin-r6jda-1b6nhzi             1.0000
orogen-basin-r31b6n-zaj3kn             1.0000
orogen-basin-r4165j-1ldsbom            1.0000
orogen-basin-r2zlp1-2jytvn             1.0000
orogen-basin-r4nn4e-cy5m0e             1.0000
orogen-basin-r4wrms-1vd8byj            1.0000
orogen-basin-rs9ks-gjiqiw              1.0000
orogen-basin-r30uxg-1xrnpkr            1.0000
orogen-basin-rybop-1otzd8z             1.0000
orogen-basin-r1i5au-1gc8u79            1.0000
orogen-basin-r3eeq3-bvbweq             1.0000
orogen-basin-r4lz0x-1uncg85            1.0000
orogen-basin-r1m04m-1sxnjet            1.0000
orogen-basin-rsnqc-14b1os3             1.0000
orogen-basin-r1pncm-djwgm5             1.0000
orogen-basin-r4hy0o-smm5gq             1.0000
orogen-basin-r4s2h0-130vh7b            1.0000
orogen-basin-r1n33l-19cxjvs            1.0000
orogen-basin-r2s5vn-1j46whe            1.0000
orogen-basin-r3o6bh-yw1ktj             1.0000
orogen-basin-r4em2b-1rmbi62            1.0000
orogen-basin-r2usan-sn6xqg             1.0000
orogen-basin-r34cn4-1gycs9k            1.0000
orogen-basin-rteoy-1brxnj              1.0000
orogen-basin-r2k5zj-51mkcx             1.0000
orogen-basin-r5vekt-14ns6mk            1.0000
orogen-basin-r39ed-1rtmmrc             1.0000
orogen-basin-r1cpxk-49g5c              1.0000
orogen-basin-r4x762-1lymdqt            1.0000
orogen-basin-r3kajz-1hscja9            1.0000
orogen-basin-r55ol4-tieiym             1.0000
orogen-basin-r2zh9r-j0im89             1.0000
orogen-basin-r1zpg6-s1o4rj             1.0000
orogen-basin-r1nm0u-12ifpn9            1.0000
orogen-basin-r5616-npi3pu              1.0000
orogen-basin-r4pxkv-xz1bxo             1.0000
orogen-basin-rruqk-1spwz21             1.0000
orogen-basin-r3fq8p-9d17bg             1.0000
orogen-basin-r2h8z-1qqto7g             1.0000
orogen-basin-r5na0z-6ahexu             1.0000
orogen-basin-r2jg7y-z6clvc             1.0000
orogen-basin-rug3y-jceinu              1.0000
orogen-basin-r27yf8-afgjdo             1.0000
orogen-basin-r775w-nf0obt              1.0000
orogen-basin-rshz7-1i9f46q             1.0000
orogen-basin-r2c9s1-ah6eos             1.0000
orogen-basin-rr2g5-zhbpva              1.0000
orogen-basin-r1w3yq-1wtwz56            1.0000
orogen-basin-r521g1-etta4b             1.0000
orogen-basin-rrg9w-1pf4rzv             1.0000
orogen-basin-rvpf2-13ox5ts             1.0000
orogen-basin-r1d4ah-1bh9bbd            1.0000
orogen-basin-r1qfcd-kfdpdt             1.0000
orogen-basin-r4rb68-10f5l1r            1.0000
orogen-basin-r5isio-4uejrg             1.0000
orogen-basin-r1vx3q-1hftndi            1.0000
orogen-basin-r3i4h1-k01t9m             1.0000
orogen-basin-r3wn2l-1dwb8i6            1.0000
orogen-basin-rvsgx-16nxl3a             1.0000
orogen-basin-r3vep2-veobob             1.0000
orogen-basin-r4vifw-hx9l2n             1.0000
orogen-basin-r2h2ck-1s6o72w            1.0000
orogen-basin-r45rag-3rso9d             1.0000
orogen-basin-r2oajr-ht9lfa             1.0000
orogen-basin-r1q55o-12mxeax            1.0000
orogen-basin-r1odr-e5s6ny              1.0000
orogen-basin-r4qges-efaak6             0.9998
orogen-basin-r17vv2-1keerxm            0.9984
orogen-basin-r4i1th-1tuwp1z            0.9971
orogen-basin-rz93u-tg91ei              0.9967
orogen-basin-r40rog-10wetkn            0.9748
orogen-basin-r14b7e-1mcoc64            0.9694
orogen-basin-r4hzol-j8dbbe             0.9659
orogen-basin-r29bp2-zl8ffd             0.9625
orogen-basin-ro9fr-1rnomnk             0.9517
orogen-basin-r4ar8h-ott97j             0.9484
orogen-basin-r4k2p2-1ollnn             0.8694
orogen-basin-r5kfpp-16ep4gq            0.8519
orogen-basin-r1ykkj-dkvpov             0.8348
orogen-basin-r4cb5c-176h334            0.8325
orogen-basin-r5kbcd-i6b8zt             0.8263
orogen-basin-r57ovo-1ldnasu            0.8263
orogen-basin-r75se-twqru0              0.8248
orogen-basin-r3adc9-1tnyh63            0.8151
orogen-basin-r12dmi-oijuit             0.8045
orogen-basin-r3plte-1g86a40            0.8031
orogen-basin-r21wf5-1k0drky            0.8014
orogen-basin-r4ahzx-uxdyj3             0.7996
orogen-basin-r67wr-1cl5bx9             0.7947
orogen-basin-r2a3ob-13jkenc            0.7919
orogen-basin-r52kc4-ejqkfu             0.7804
orogen-basin-r4sqce-lwv8q2             0.7592
orogen-basin-r4ur2n-1m8qt8c            0.6897
orogen-basin-r1fuwq-1cl02lk            0.6858
orogen-basin-r4fqgl-1k18z0z            0.6617
orogen-basin-r5j8xj-1vy41ez            0.6365
orogen-basin-r1kuiw-1knvln6            0.6012
orogen-basin-r1t97a-x9evbh             0.5789
orogen-basin-r4f70q-y06kc1             0.5530
orogen-basin-r27srd-b1jaz              0.5513
orogen-basin-r3zlwj-1wheofm            0.5509
orogen-basin-r13d34-vi2xkz             0.5331
orogen-basin-r51j8l-5k4vq1             0.4791
orogen-basin-r1o3bn-346hwg             0.4547
orogen-basin-r1exhf-1cmomi4            0.4190
orogen-basin-rx4di-c33nl2              0.4164
orogen-basin-r17qnc-4cdcmh             0.4124
orogen-basin-r5nizm-ntm2i8             0.3800
orogen-basin-r16pd1-1q5cbi5            0.3686
orogen-basin-r1v14v-57fst8             0.3659
orogen-basin-r48lcb-sjwa2              0.3505
orogen-basin-r54bxk-1788vho            0.3501
orogen-basin-r1cb1v-nf1b54             0.3396
orogen-basin-r17z9g-1qyvbw6            0.3333
orogen-basin-r1zgkz-z6hwne             0.3313
orogen-basin-r42gt1-s9vq5j             0.3253
orogen-basin-r4hfnp-y3szs              0.3200
orogen-basin-r42qky-1me807p            0.2910
orogen-basin-r46kc2-1xj9ld7            0.2811
orogen-basin-r2sszu-yyvaa6             0.1986
orogen-basin-r12kpa-1mggai0            0.1970
orogen-basin-r4fh2n-1ue64mh            0.1775
orogen-basin-r2bi1f-aglgvv             0.1754
orogen-basin-r5nht-2zogu1              0.0854
orogen-basin-r4rros-z9eas6             0.0269
orogen-basin-r3027c-1vlv6qd            0.0098
orogen-basin-r1cn2-5ktmw7              0.0000
orogen-basin-r4maow-1lpuhoa            0.0000
orogen-basin-r4b4pz-124ym3o            0.0000
orogen-basin-r1175l-2j90eg             0.0000
orogen-basin-r4mylh-aeav62             0.0000
orogen-basin-r5x07u-x6ft18             0.0000
orogen-basin-r1puqu-1tp6ito            0.0000
orogen-basin-r37qde-j6ejrj             0.0000
orogen-basin-r1789h-p8aigz             0.0000
orogen-basin-r4qa5g-1p0d20v            0.0000
orogen-basin-r1j32a-1rxge9r            0.0000
orogen-basin-r4nu4u-1tbjdfa            0.0000
orogen-basin-r18stb-qwfc19             0.0000
orogen-basin-r53pgz-1k50tv3            0.0000
orogen-basin-r3tlr5-1rkouj2            0.0000
orogen-basin-r54x40-6shmjn             0.0000
orogen-basin-r4xmvp-1ce0j71            0.0000
orogen-basin-r59od4-ur40bw             0.0000
orogen-basin-r40y1q-xn5pcg             0.0000
orogen-basin-r2vza9-1hbly7q            0.0000
orogen-basin-r4fy1k-1un14iz            0.0000
orogen-basin-r497zx-1a5kad2            0.0000
orogen-basin-r46138-1hp7d79            0.0000
orogen-basin-r3rc0z-19e37kf            0.0000
orogen-basin-r5rvb4-1s4jwmf            0.0000
orogen-basin-r4v1nk-lxyzsu             0.0000
orogen-basin-r1zkb5-1lesct8            0.0000
orogen-basin-r2in3s-8w3wwg             0.0000
orogen-basin-r5w0re-huyo4y             0.0000
orogen-basin-r7dlz-1lfjgg7             0.0000
orogen-basin-r59owr-1u1u9tv            0.0000
orogen-basin-r15mfl-1hvqwoq            0.0000
orogen-basin-rhh2q-p3yrtj              0.0000
orogen-basin-r55tak-1ortnoa            0.0000
orogen-basin-r5hrxj-jusr95             0.0000
orogen-basin-r3hlun-1mbnzq0            0.0000
orogen-basin-r1egp7-smiete             0.0000
orogen-basin-r4j9eh-psq6tv             0.0000
orogen-basin-r41blk-p3gyvm             0.0000
orogen-basin-r74gz-bjs7dw              0.0000
orogen-basin-r1mp-1vzn5pu              0.0000
orogen-basin-r48vyu-1m3ucjh            0.0000
orogen-basin-r481yh-uul686             0.0000
orogen-basin-r3yhjm-1hlpujp            0.0000
orogen-basin-r1lfoo-1v4vmfh            0.0000
orogen-basin-r52t7y-1rufcjz            0.0000
orogen-basin-r412hn-1oo7dyu            0.0000
orogen-basin-r5ksr7-4g1mdq             0.0000
orogen-basin-r134ir-1hs57i6            0.0000
orogen-basin-rb4sn-kh0ees              0.0000
orogen-basin-r5w3fg-1jar32u            0.0000
orogen-basin-r12gjw-3x8ygk             0.0000
orogen-basin-r1m9ld-n4hbjf             0.0000
orogen-basin-r51p89-1eygg0a            0.0000
orogen-basin-r16pjc-qh9etq             0.0000
orogen-basin-r4pdqt-ccft42             0.0000
orogen-basin-r5ebp1-1f1pg8x            0.0000
orogen-basin-r1qkv6-ky454d             0.0000
orogen-basin-r49z2x-a5daxf             0.0000
orogen-basin-r4hdsa-1o98zmb            0.0000
orogen-basin-r1auy8-wmdq72             0.0000
orogen-basin-r4h9hf-13zb0r1            0.0000
orogen-basin-r1cmf0-hisb4j             0.0000
orogen-basin-r1ai3s-1kls7yc            0.0000
orogen-basin-r1j851-1qc49l5            0.0000
orogen-basin-r2oe3x-170yf1t            0.0000
orogen-basin-r1u72m-ye8ctj             0.0000
orogen-basin-rtepk-1khgy6m             0.0000
orogen-basin-r4o37x-d52huh             0.0000
orogen-basin-r4gvmq-j4qvyp             0.0000
orogen-basin-r40ob0-1orvcub            0.0000
orogen-basin-r6t34-ye9oip              0.0000
orogen-basin-r14fnl-91ntfk             0.0000
orogen-basin-rzoot-1iqs5hw             0.0000
orogen-basin-r4ceaz-kb7tyq             0.0000
orogen-basin-r4g91r-aian2h             0.0000
orogen-basin-r1wtj2-lsnfg3             0.0000
orogen-basin-r1il0w-1199zyl            0.0000
orogen-basin-r3fu9q-1225i6j            0.0000
orogen-basin-r18xu9-1175j0s            0.0000
orogen-basin-r5fls3-21v4pc             0.0000
orogen-basin-r4iw8w-zos80w             0.0000
orogen-basin-r3fwg-1yesp25             0.0000
orogen-basin-r4es7x-jq9ytd             0.0000
orogen-basin-r1er7x-7s6313             0.0000
orogen-basin-r5vwsf-ohmbok             0.0000
orogen-basin-r3gozd-1o8fkxt            0.0000
orogen-basin-r5ozcn-k3b3mc             0.0000
orogen-basin-r550h1-s5j3ra             0.0000
orogen-basin-r16e19-fu7bgt             0.0000
orogen-basin-r6mtg-qfv23q              0.0000
orogen-basin-r541kl-1yll2ig            0.0000
orogen-basin-r1vf2a-1ywbnl9            0.0000
orogen-basin-r4a11c-ufbrdb             0.0000
orogen-basin-r5eyo9-rzxs14             0.0000
orogen-basin-r1q8lz-d5wbcp             0.0000
orogen-basin-r2fk0m-2350ad             0.0000
orogen-basin-r499aq-zr8tjb             0.0000
orogen-basin-r4ako7-xl0tc4             0.0000
orogen-basin-r3r12o-117qdey            0.0000
orogen-basin-r4ym9t-100w5tq            0.0000
orogen-basin-r7fdr-1cfuixt             0.0000
orogen-basin-r14u3x-1ypwatr            0.0000
orogen-basin-r4jea6-s64orn             0.0000
orogen-basin-r1644n-yuwf0g             0.0000
orogen-basin-r3pyqw-c1ulk0             0.0000
orogen-basin-r2zn3y-1mvhg6j            0.0000
orogen-basin-r2hiwc-1g4alax            0.0000
orogen-basin-r2h8we-1ja5h1f            0.0000
orogen-basin-r55yw8-1u2uri2            0.0000
